reclon,reclat
-78.8233352,42.94769662
-78.82336076,42.9476952
-78.82338725,42.94770962
-78.8234108,42.94772558
-78.82345405,42.9477312
-78.82349269,42.94773149
-78.82352488,42.94773275
-78.82355623,42.94773564
-78.82358875,42.94773723
-78.8236315,42.94774096
-78.82367056,42.94774725
-78.82369881,42.94775894
-78.82373359,42.94776045
-78.82376427,42.94775429
-78.82379084,42.9477566
-78.82381598,42.94775949
-78.82384767,42.94776133
-78.82387952,42.94775886
-78.82390617,42.94776083
-78.82394054,42.94776443
-78.82397859,42.94776812
-78.82402059,42.94777416
-78.82405755,42.94777906
-78.82409267,42.94777885
-78.82412092,42.94777956
-78.82415453,42.94778367
-78.82419233,42.94778937
-78.82422167,42.94778929
-78.82425142,42.94779201
-78.82428219,42.94779721
-78.82431471,42.9478068
-78.82434865,42.94781573
-78.82437606,42.94782143
-78.8244033,42.94782545
-78.82443306,42.94783048
-78.82446743,42.94784172
-78.82449844,42.94785299
-78.82452836,42.94786183
-78.82455326,42.94786271
-78.8245805,42.94786057
-78.82461403,42.94786284
-78.82464797,42.9478734
-78.82467907,42.94788199
-78.8247095,42.94788668
-78.82474554,42.94788618
-78.82477513,42.94789201
-78.82480329,42.94790118
-78.82483665,42.9479073
-78.82486104,42.94791036
-78.82489113,42.94791933
-78.82492323,42.94792985
-78.82495073,42.94793404
-78.82498677,42.94794636
-78.82502105,42.94795877
-78.82505206,42.94796782
-78.82508635,42.94797172
-78.82511929,42.94797457
-78.82515374,42.94798668
-78.82518542,42.9480011
-78.82520822,42.94801409
-78.8252275,42.94803152
-78.82525415,42.9480397
-78.82525197,42.94805897
-78.82523663,42.94807767
-78.82522934,42.94809594
-78.82522155,42.94811467
-78.82521098,42.94813173
-78.82520202,42.94814879
-78.8251845,42.9481676
-78.82517167,42.94818558
-78.82516388,42.94820453
-78.82515575,42.94822523
-78.82514519,42.94825243
-78.82513798,42.94827636
-78.82513152,42.94830326
-78.82512365,42.94833239
-78.8251192,42.948358
-78.8251104,42.9483818
-78.82509615,42.94840837
-78.82508677,42.9484331
-78.82507604,42.94845745
-78.82507076,42.94848121
-78.82507059,42.94850301
-78.82507201,42.94852891
-78.82506983,42.94855233
-78.82506011,42.94857635
-78.82504351,42.94860472
-78.8250374,42.9486222
-78.82502147,42.9486473
-78.82500772,42.94866922
-78.82499398,42.9486916
-78.82498241,42.94871473
-78.82497428,42.94874122
-78.82496632,42.94876318
-78.82495358,42.94878493
-78.82494017,42.94880706
-78.82493874,42.94882655
-78.82493069,42.94885194
-78.82492131,42.94886992
-78.8249063,42.94889809
-78.82490228,42.94892403
-78.82491427,42.94894574
-78.82494092,42.94896271
-78.82496749,42.94896896
-78.8250006,42.9489783
-78.82503413,42.94898396
-78.82506589,42.94899708
-78.8250892,42.9490047
-78.82512323,42.94900839
-78.82514921,42.94901304
-78.82518215,42.94902411
-78.82521098,42.94903463
-78.82524292,42.94904049
-78.82527586,42.94904427
-78.8253093,42.94905148
-78.82534493,42.94905671
-78.82537619,42.94906074
-78.82540721,42.94906074
-78.82544241,42.94906225
-78.82547736,42.94906803
-78.82551231,42.94907729
-78.82554316,42.94909183
-78.82557644,42.94910386
-78.82560728,42.9491104
-78.82563544,42.94911769
-78.82565439,42.94913198
-78.82566361,42.9491601
-78.82566486,42.94918768
-78.82566537,42.94922087
-78.82567568,42.94925059
-78.82570015,42.94927167
-78.82573158,42.94928504
-78.82577064,42.94929132
-78.82580769,42.94929308
-78.8258465,42.9492961
-78.82588707,42.94930172
-78.82592487,42.9493109
-78.82596301,42.94932284
-78.82599637,42.94932783
-78.82602286,42.94933126
-78.82604758,42.94933382
-78.82608186,42.94933973
-78.82611405,42.94934547
-78.82613719,42.9493544
-78.82615973,42.94936479
-78.82619351,42.94937196
-78.82622637,42.94937669
-78.82626208,42.94938403
-78.82628848,42.94938507
-78.82631488,42.94938713
-78.82634506,42.94939509
-78.82638269,42.94940129
-78.82642301,42.94940796
-78.82645922,42.94941802
-78.826493,42.94942594
-78.82652049,42.94943185
-78.82655603,42.94943344
-78.82659182,42.94943289
-78.82662945,42.94943834
-78.82666868,42.94944752
-78.82669928,42.94945498
-78.82673088,42.94945905
-78.82675753,42.94946303
-78.82679475,42.94946571
