reclon,reclat,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-78.8675204,42.86045723,0,0,787,179.1386114,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86751403,42.86048221,0,0,788,176.3417596,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86750917,42.86050451,0,0,789,178.0191467,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86750221,42.86052647,0,0,790,178.1523831,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86749182,42.86055052,0,0,791,179.1024875,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86748034,42.86058216,0,0,792,179.0866837,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86747321,42.86061515,0,0,793,178.4194882,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86747078,42.86064499,0,0,794,178.2570117,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86746944,42.86067403,0,0,795,177.7714416,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86746969,42.86070349,0,0,796,177.1120664,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86747053,42.86073191,0,0,797,177.2200607,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86747204,42.86075877,0,0,798,177.101636,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86746961,42.860784,0,0,799,178.4261985,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86746198,42.86080961,0,0,800,179.5707429,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86745159,42.86083681,0,0,801,179.6494956,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86743792,42.86086606,0,0,802,179.1116168,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86742719,42.8608951,0,0,803,178.9786013,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86741764,42.86092461,0,0,804,178.4532902,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86740079,42.86094539,0,0,805,178.4328933,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86737154,42.86096124,0,0,806,178.6319448,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86733751,42.86097733,0,0,807,178.7928666,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86731152,42.86099757,0,0,808,178.7963993,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86729761,42.86102427,0,0,809,179.2918829,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86729225,42.86105168,0,0,810,179.2517151,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86729241,42.86107473,0,0,811,179.2517151,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86729074,42.86109623,0,0,812,179.4659464,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86728839,42.86112213,0,0,813,179.7171594,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86728831,42.86114124,0,0,814,179.4791957,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86729057,42.86116818,0,0,815,179.9240306,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86728252,42.86118533,0,0,816,179.7244806,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86727741,42.86120779,0,0,817,179.842356,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86727883,42.8612331,0,0,818,180.1607889,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86727909,42.8612621,0,0,819,180.5869573,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86728294,42.86129706,0,0,820,180.7702689,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86728914,42.86132815,0,0,821,180.5919185,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86729811,42.86135904,0,0,822,180.7434629,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86730842,42.86139311,0,0,823,181.4024788,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86731764,42.86143167,0,0,824,181.1933717,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86732426,42.8614644,0,0,825,181.0487274,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86732686,42.86148862,0,0,826,181.3798465,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86732703,42.86150882,0,0,827,181.721185,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86732678,42.86154923,0,0,828,181.4232039,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86732695,42.86157114,0,0,829,181.8487836,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86732368,42.86159386,0,0,830,181.8797207,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86731932,42.8616232,0,0,831,181.7247014,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86731488,42.86165513,0,0,832,182.0264375,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.8673127,42.86169176,0,0,833,182.1649019,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86731312,42.86172504,0,0,834,181.7647861,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86731538,42.86175316,0,0,835,181.8159452,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86731924,42.86178413,0,0,836,181.4721871,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86732477,42.86181866,0,0,837,181.4721871,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.8673282,42.86185261,0,0,838,181.2058619,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.8673298,42.86188291,0,0,839,181.8010469,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86732921,42.86191162,0,0,840,181.1317724,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86733089,42.86193898,0,0,841,181.4864652,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86733131,42.86196434,0,0,842,181.0700855,5/9/2020 12:25,,,,,,,,,,,,,,,,,,,,,
-78.86733181,42.86199041,0,0,843,180.9820801,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86733139,42.86201685,0,0,844,181.0453252,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86733064,42.86204154,0,0,845,180.5234032,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86733038,42.86206413,0,0,846,180.8811217,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86733323,42.86209015,0,0,847,180.6431589,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.8673355,42.86211764,0,0,848,180.2116262,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86733474,42.86214535,0,0,849,179.7597727,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86733365,42.86217146,0,0,850,180.6361517,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86733323,42.86219585,0,0,851,180.2178058,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86733374,42.86221819,0,0,852,179.9593741,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86733298,42.86223939,0,0,853,179.7055593,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86733072,42.86226051,0,0,854,179.1509957,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86732594,42.86228537,0,0,855,179.3880214,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86731991,42.86231127,0,0,856,179.1369285,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86731555,42.86234148,0,0,857,178.8149943,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86731664,42.86237363,0,0,858,178.9588072,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86732083,42.86240313,0,0,859,179.752469,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86732703,42.86243171,0,0,860,180.0312241,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.8673339,42.86246168,0,0,861,178.4739053,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86734044,42.86249286,0,0,862,178.7064639,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86734589,42.86252412,0,0,863,179.6266333,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86735184,42.86255388,0,0,864,179.6266333,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86735704,42.86258146,0,0,865,177.9198555,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86736006,42.86260954,0,0,866,178.0369168,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86736131,42.86263732,0,0,867,178.3330772,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86736291,42.86266511,0,0,868,177.7270705,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86736332,42.86269122,0,0,869,177.7563973,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86736433,42.86272097,0,0,870,177.5372661,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86736609,42.86275488,0,0,871,177.6434318,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86736743,42.86278069,0,0,872,177.9131439,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86736643,42.86280194,0,0,873,177.4125564,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86736366,42.86282369,0,0,874,177.4104514,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86736165,42.86284683,0,0,875,177.3010521,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86735855,42.8628713,0,0,876,177.1918252,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86734949,42.8628962,0,0,877,177.1520796,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86733105,42.86291816,0,0,878,177.2091617,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86730482,42.86293719,0,0,879,177.3041967,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86727464,42.8629537,0,0,880,177.319386,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86724296,42.86297117,0,0,881,177.1485721,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86721211,42.86298899,0,0,882,176.770211,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86718412,42.86300759,0,0,883,176.6942541,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86715596,42.8630293,0,0,884,176.5823552,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.8671262,42.86305227,0,0,885,176.5415342,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86709862,42.86307373,0,0,886,176.7097576,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86707339,42.86309472,0,0,887,176.8215961,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86704557,42.86311341,0,0,888,176.7291441,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86701573,42.8631329,0,0,889,176.9052321,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86698446,42.86315373,0,0,890,176.7862262,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86695387,42.86317372,0,0,891,176.9678106,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86692462,42.86319132,0,0,892,176.9678106,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86689712,42.86320708,0,0,893,176.9715399,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86686879,42.86322355,0,0,894,177.0887067,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86684063,42.86324262,0,0,895,177.1826638,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86681272,42.8632619,0,0,896,177.2088911,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86678807,42.86327954,0,0,897,177.0914716,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.8667548,42.86329551,0,0,898,177.092142,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86671993,42.86330779,0,0,899,177.2794732,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86668255,42.86331747,0,0,900,177.1670305,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86664516,42.8633269,0,0,901,176.985049,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86660895,42.86333742,0,0,902,177.2139385,5/9/2020 12:26,,,,,,,,,,,,,,,,,,,,,
-78.86656813,42.86335083,0,0,903,177.3012711,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86652756,42.86336621,0,0,904,177.2829208,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86649328,42.86338138,0,0,905,177.3764593,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86646395,42.86339517,0,0,906,177.4406338,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86643587,42.86340938,0,0,907,177.4582645,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86640821,42.86342367,0,0,908,177.4298402,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86638063,42.86343587,0,0,909,177.6489237,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86635263,42.86345053,0,0,910,177.4371508,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86632439,42.86346742,0,0,911,177.4673128,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86629589,42.86348729,0,0,912,177.6088717,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86626496,42.86350523,0,0,913,177.5811958,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86623805,42.86352233,0,0,914,177.5668979,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86621241,42.86354064,0,0,915,177.5616448,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86618701,42.86355841,0,0,916,177.4808577,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86616362,42.86357756,0,0,917,177.4872159,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86613848,42.86359722,0,0,918,177.261815,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86610881,42.86361553,0,0,919,177.2706871,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86607679,42.86363062,0,0,920,177.2706871,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86604443,42.86364411,0,0,921,177.7490596,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86601107,42.86365824,0,0,922,177.656368,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86597679,42.8636732,0,0,923,177.4595596,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86594544,42.86369068,0,0,924,177.4346909,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86591468,42.86370706,0,0,925,177.4993484,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86588543,42.86372479,0,0,926,177.4347201,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86585827,42.86374202,0,0,927,177.537173,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86583136,42.86375802,0,0,928,177.528808,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86580798,42.86377341,0,0,929,177.7257904,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86578208,42.86378895,0,0,930,177.4706402,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86575274,42.8638053,0,0,931,177.4853276,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86572181,42.86382202,0,0,932,177.5586861,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86568904,42.86383908,0,0,933,177.707269,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86565618,42.86385693,0,0,934,177.8095145,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.8656245,42.86387202,0,0,935,177.9994139,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86559231,42.86388589,0,0,936,177.813369,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86556038,42.86390257,0,0,937,177.8333137,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86552853,42.86391925,0,0,938,178.0328424,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86550036,42.86393698,0,0,939,177.8617545,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86547002,42.86395567,0,0,940,178.0221983,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86543985,42.86397432,0,0,941,178.2954933,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86541026,42.86399012,0,0,942,178.1626152,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86537782,42.86400684,0,0,943,178.1744106,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.8653458,42.86402402,0,0,944,178.1875514,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86531537,42.86404037,0,0,945,178.374956,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86528629,42.86405843,0,0,946,178.4939532,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86525611,42.86407834,0,0,947,178.4939532,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.8652282,42.86410244,0,0,948,178.2578478,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86520104,42.86412557,0,0,949,178.3082623,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86517498,42.86414762,0,0,950,178.2605249,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.8651474,42.86416765,0,0,951,178.4712705,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86511723,42.86418634,0,0,952,178.3941582,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86508613,42.86420574,0,0,953,178.5655908,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86505051,42.8642267,0,0,954,178.7092172,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86501907,42.86424594,0,0,955,178.4165182,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86498789,42.86426459,0,0,956,178.5278984,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86495445,42.86428428,0,0,957,178.7170556,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.8649231,42.86430369,0,0,958,178.7198449,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86489192,42.86432322,0,0,959,178.8087896,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86486158,42.86434249,0,0,960,178.6412834,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.8648288,42.86436244,0,0,961,178.7448431,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86479938,42.86438151,0,0,962,178.7075531,5/9/2020 12:27,,,,,,,,,,,,,,,,,,,,,
-78.86477089,42.86439857,0,0,963,178.7271841,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86474121,42.86441634,0,0,964,178.7533714,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86470953,42.86443365,0,0,965,178.8175192,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86467751,42.86445091,0,0,966,178.802043,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.8646496,42.86446755,0,0,967,178.9517857,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86462898,42.86448201,0,0,968,178.7951433,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86460241,42.86449995,0,0,969,178.9666744,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86457131,42.86451801,0,0,970,178.9437434,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86454139,42.86453444,0,0,971,179.3233066,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86450593,42.8645494,0,0,972,179.2660496,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86446872,42.86456545,0,0,973,179.0447296,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86442874,42.864581,0,0,974,178.8994312,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86438775,42.86459751,0,0,975,178.8994312,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86434995,42.86461486,0,0,976,179.1092531,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86431566,42.86463205,0,0,977,178.9768965,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86428432,42.86464881,0,0,978,179.016923,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86425531,42.86466608,0,0,979,179.1358638,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.8642274,42.86468083,0,0,980,179.1488797,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.8641979,42.8646937,0,0,981,179.2377031,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86416789,42.86470002,0,0,982,179.2192219,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86413872,42.86469982,0,0,983,179.0480048,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86410285,42.86469537,0,0,984,179.3337106,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86407075,42.86468938,0,0,985,179.1801123,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86402959,42.86467827,0,0,986,179.2770285,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86397611,42.86466968,0,0,987,179.1914217,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86393026,42.86466205,0,0,988,179.3443226,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86388282,42.86465216,0,0,989,179.6113261,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86383865,42.86464123,0,0,990,180.1622703,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86379599,42.86463066,0,0,991,179.7598227,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86375575,42.86462295,0,0,992,179.1871423,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86371468,42.86461709,0,0,993,179.5757777,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86367034,42.86461139,0,0,994,179.6797948,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.8636281,42.86460682,0,0,995,179.630297,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86358652,42.86460112,0,0,996,179.5576527,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86354646,42.86459337,0,0,997,179.5598773,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86351058,42.86458507,0,0,998,180.0473086,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86347245,42.86457689,0,0,999,180.073993,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.8634328,42.86457065,0,0,1000,179.5035925,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86339759,42.86456503,0,0,1001,179.5035925,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86336231,42.86455732,0,0,1002,179.215874,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86332316,42.86454789,0,0,1003,179.3993286,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86328486,42.86453901,0,0,1004,179.5116018,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86324337,42.86453084,0,0,1005,179.7052994,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86319769,42.86452275,0,0,1006,179.2860889,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86315804,42.86451634,0,0,1007,179.0953742,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86312409,42.86450942,0,0,1008,179.2841748,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86309543,42.86450242,0,0,1009,179.3136657,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86306567,42.86449324,0,0,1010,179.2728377,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86303332,42.86448683,0,0,1011,179.4913844,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86300214,42.86448239,0,0,1012,179.6202494,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.8629749,42.86447899,0,0,1013,179.2935073,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86294522,42.86447535,0,0,1014,179.4706684,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.8629091,42.86447229,0,0,1015,179.333719,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86286861,42.86446952,0,0,1016,179.4829814,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86282846,42.86446474,0,0,1017,179.4789816,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86279192,42.86445905,0,0,1018,179.338313,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86275588,42.86445209,0,0,1019,179.6165553,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86271631,42.86444434,0,0,1020,179.4229237,5/9/2020 12:28,,,,,,,,,,,,,,,,,,,,,
-78.86267893,42.86443729,0,0,1021,179.5109723,5/9/2020 12:29,,,,,,,,,,,,,,,,,,,,,
-78.86264624,42.86443013,0,0,1022,179.4413228,5/9/2020 12:29,,,,,,,,,,,,,,,,,,,,,
-78.86261179,42.86442275,0,0,1023,179.3546012,5/9/2020 12:29,,,,,,,,,,,,,,,,,,,,,
-78.86257357,42.86441584,0,0,1024,179.5810614,5/9/2020 12:29,,,,,,,,,,,,,,,,,,,,,
-78.86253568,42.86440888,0,0,1025,179.6655285,5/9/2020 12:29,,,,,,,,,,,,,,,,,,,,,
-78.86249855,42.86440243,0,0,1026,179.4610237,5/9/2020 12:29,,,,,,,,,,,,,,,,,,,,,
-78.86245882,42.86439618,0,0,1027,179.5563335,5/9/2020 12:29,,,,,,,,,,,,,,,,,,,,,
-78.86241901,42.86438964,0,0,1028,179.312462,5/9/2020 12:29,,,,,,,,,,,,,,,,,,,,,
-78.86238121,42.86438365,0,0,1029,179.2675341,5/9/2020 12:29,,,,,,,,,,,,,,,,,,,,,
